Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Tam Half Glazed Medium Bowl | Green Tamegroute bowl,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,"<div class=""ewa-rteLine"" data-mce-fragment=""1""><strong>Footed Terracotta Clay Serving Tamagroute Bowls. </strong></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""> </div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<meta charset=""UTF-8"">
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span>Behold the glaze that dazzles, the color that captivates, the shape that seduces, and the simplicity that speaks volumes. But wait, there's more! It's the story woven into each piece that truly sets it apart, offering you an exclusive hotline to a land shrouded in mystery. This isn't just pottery; it's your passport to an adventure in a realm seldom tread, where every curve tells a tale and every hue hints at a hidden world. Prepare to be connected, not just to a piece of art, but to the very essence of a land whispered about in the annals of the unknown.</span></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span> </span></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span>Size and color may vary slightly as each piece is hand-thrown and hand-glazed. </span></div>
</div>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"" fontscheme-block=""2""> </div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<strong data-mce-fragment=""1"" fontscheme=""2""></strong><strong data-mce-fragment=""1"" fontscheme=""2"">Versatile and Timeless Decor:</strong>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span data-mce-fragment=""1"" fontscheme=""2"">Whether gracing a home kitchen, a grand mansion, a company lobby, or a hotel, these products are versatile. They are a perfect choice for interior designers, decor enthusiasts, travelers with fond Moroccan memories, or anyone who appreciates the artistry of handmade, eco-friendly products.</span></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><span data-mce-fragment=""1"" fontscheme=""2""> </span></div>
<div class=""ewa-rteLine"" data-mce-fragment=""1"">
<p>Time to make this beautiful edge bowl:</p>
<ul>
<li>Concept Design: 2 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 94 hours</strong></li>
</ul>
</div>
<div class=""ewa-rteLine"" data-mce-fragment=""1""><strong data-mce-fragment=""1"" fontscheme=""2""></strong></div>",DARY LIVING,,Pottery,"['Decor', 'Kitchenware']",TRUE,Active,,,Color,Olive Green,,,,,,,,75.00,,,TRUE,,,,,,shopify,,FALSE,839,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_013_20240128_090333.jpg?v=1707444322,1,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_031_20240128_090333.jpg?v=1707444322,FALSE,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,"Footed Terracotta Clay Serving Tamagroute Bowls. Behold the glaze that dazzles, the color that captivates, the shape that seduces, and the simplicity that speaks volumes. But wait, there's more! It's the story woven into each piece that truly sets it apart, offering you an exclusive hotline to a land shrouded in mys...",,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Emerald,,,,,,,,75.00,,,TRUE,,,,,,shopify,,FALSE,839,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_034_20240128_090333.jpg?v=1707444324,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_014_20240128_090333.jpg?v=1707444325,2,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_015_20240128_090333.jpg?v=1707444324,3,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_016_20240128_090333.jpg?v=1707444322,4,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_028_20240128_090333.jpg?v=1707444323,5,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_029_20240128_090333.jpg?v=1707444322,6,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_030_20240128_090333.jpg?v=1707444321,7,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_031_20240128_090333.jpg?v=1707444322,8,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_032_20240128_090333.jpg?v=1707444323,9,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_033_20240128_090333.jpg?v=1707444321,10,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-medium-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_034_20240128_090333.jpg?v=1707444324,11,Tam Half Glazed Medium Bowl | Green Tamegroute bowl,,,,,,,,,,,,,,,,,,
Tam Footed Bowl | Tamegroute glazed pottery bowl,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,"<div data-mce-fragment=""1"" class=""ewa-rteLine""><strong>Footed Terracotta Clay Serving Tamagroute Bowl.</strong></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"" fontscheme-block=""2""><br></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"" fontscheme-block=""2"">
<meta charset=""UTF-8"">
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span>Behold the glaze that dazzles, the color that captivates, the shape that seduces, and the simplicity that speaks volumes. But wait, there's more! It's the story woven into each piece that truly sets it apart, offering you an exclusive hotline to a land shrouded in mystery. This isn't just pottery; it's your passport to an adventure in a realm seldom tread, where every curve tells a tale and every hue hints at a hidden world. Prepare to be connected, not just to a piece of art, but to the very essence of a land whispered about in the annals of the unknown.</span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span> </span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span>Size and color may vary slightly as each piece is hand-thrown and hand-glazed. </span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span> </span></div>
</div>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<strong data-mce-fragment=""1"" fontscheme=""2""></strong><strong data-mce-fragment=""1"" fontscheme=""2"">Versatile and Timeless Decor:</strong>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span data-mce-fragment=""1"" fontscheme=""2"">Whether gracing a home kitchen, a grand mansion, a company lobby, or a hotel, these products are versatile. They are a perfect choice for interior designers, decor enthusiasts, travelers with fond Moroccan memories, or anyone who appreciates the artistry of handmade, eco-friendly products.</span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span data-mce-fragment=""1"" fontscheme=""2"">  </span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<p>Time to make this beautiful bowl:</p>
<ul>
<li>Concept Design: 2 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 104 hours</strong></li>
</ul>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<strong data-mce-fragment=""1"" fontscheme=""2""></strong><br>
</div>",DARY LIVING,,Pottery,"['Decor', 'Kitchenware']",TRUE,Active,,,Color,Olive Green,,Size,Small,,,,,245.00,,,TRUE,,,,,,shopify,,FALSE,771,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/6AC9D36B-DC10-4B69-A299-03CEF233B6CE.jpg?v=1708830492,1,Tam Footed Bowl | Tamegroute glazed pottery bowl,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_003_20240128_091340.jpg?v=1708830492,FALSE,Tam Footed Bowl | Tamegroute glazed pottery bowl,"Footed Terracotta Clay Serving Tamagroute Bowl. Behold the glaze that dazzles, the color that captivates, the shape that seduces, and the simplicity that speaks volumes. But wait, there's more! It's the story woven into each piece that truly sets it apart, offering you an exclusive hotline to a land shrouded in myst...",,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Olive Green,,,Medium,,,,,445.00,,,TRUE,,,,,,shopify,,FALSE,771,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/1B6E11A0-22CF-4AF3-B142-F438F121B493.jpg?v=1708830492,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Olive Green,,,Large,,,,,645.00,,,TRUE,,,,,,shopify,,FALSE,771,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/51FFC001-704F-417E-9247-4E1783CDC7B1.jpg?v=1708830492,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Green,,,Small,,,,,245.00,,,TRUE,,,,,,shopify,,FALSE,771,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_005_20240128_091340.jpg?v=1708830492,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Green,,,Medium,,,,,445.00,,,TRUE,,,,,,shopify,,FALSE,771,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/67FA0B92-E9B9-4216-A2C1-83538B5F12B8.jpg?v=1708830492,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Green,,,Large,,,,,645.00,,,TRUE,,,,,,shopify,,FALSE,771,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/B3C08F68-0558-4233-BBE5-655F3B81F540.jpg?v=1708830492,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/B3C08F68-0558-4233-BBE5-655F3B81F540.jpg?v=1708830492,2,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/E6195BCB-E2F7-46DD-8ABC-16EEA3954F5A.jpg?v=1708830492,3,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/67FA0B92-E9B9-4216-A2C1-83538B5F12B8.jpg?v=1708830492,4,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/5AAAD56F-1235-48FA-BF39-35B9DB5CEF7B.jpg?v=1708830492,5,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/B64DD343-60D4-4F70-9713-7CBB4737D377.jpg?v=1708830492,6,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_005_20240128_091340.jpg?v=1708830492,7,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/DF1CEA92-DF78-4A4D-A049-71BD19572F3F.jpg?v=1708830492,8,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/32498981-2E3D-4796-AF57-F02315AF85C5.jpg?v=1708830492,9,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/51FFC001-704F-417E-9247-4E1783CDC7B1.jpg?v=1708830492,10,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/F8491B09-F476-48E9-B849-E6B5075E3041.jpg?v=1708830492,11,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/1B6E11A0-22CF-4AF3-B142-F438F121B493.jpg?v=1708830492,12,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/7C85104B-4B7F-4031-B7C0-0BF6ADDB18E9.jpg?v=1708830492,13,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/8F4C429D-C4F0-4C3B-B7BD-5A1FCAE8303E.jpg?v=1708830492,14,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_003_20240128_091340.jpg?v=1708830492,15,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/68746BCA-6AA2-486C-82CB-46D9D15D6A55.jpg?v=1708830492,16,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-footed-full-glazed-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/ScreenShot2024-03-28at11.58.29PM.png?v=1711684717,17,Tam Footed Bowl | Tamegroute glazed pottery bowl,,,,,,,,,,,,,,,,,,
Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,tam-half-glazed-jagged-edge-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,"<div data-mce-fragment=""1"" class=""ewa-rteLine""><strong>Vintage Half Glazed Terracotta Clay Jagged Edge Tamagroute Bowl.</strong></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""> </div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<meta charset=""UTF-8"">
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span>Behold the glaze that dazzles, the color that captivates, the shape that seduces, and the simplicity that speaks volumes. But wait, there's more! It's the story woven into each piece that truly sets it apart, offering you an exclusive hotline to a land shrouded in mystery. This isn't just pottery; it's your passport to an adventure in a realm seldom tread, where every curve tells a tale and every hue hints at a hidden world. Prepare to be connected, not just to a piece of art, but to the very essence of a land whispered about in the annals of the unknown.</span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span> </span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span>Size and color may vary slightly as each piece is hand-thrown and hand-glazed. </span></div>
</div>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"" fontscheme-block=""2"">  <strong data-mce-fragment=""1"" fontscheme=""2""></strong>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><strong data-mce-fragment=""1"" fontscheme=""2"">Versatile and Timeless Decor:</strong></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span data-mce-fragment=""1"" fontscheme=""2"">Whether gracing a home kitchen, a grand mansion, a company lobby, or a hotel, these products are versatile. They are a perfect choice for interior designers, decor enthusiasts, travelers with fond Moroccan memories, or anyone who appreciates the artistry of handmade, eco-friendly products.</span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine""><span data-mce-fragment=""1"" fontscheme=""2"">  </span></div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<p>Time to make this beautiful edge bowl:</p>
<ul>
<li>Concept Design: 2 Hours</li>
<li>Clay Formation: 48 hours when sunny. 72-96 hours when rainy</li>
<li>Coloring and firing: 36 hours</li>
<li>Drying: 24 hours when sunny and 48-72 hours days when rainy</li>
<li><strong>Total Hours to produce this beautiful piece: 98 hours</strong></li>
</ul>
</div>
<div data-mce-fragment=""1"" class=""ewa-rteLine"">
<strong data-mce-fragment=""1"" fontscheme=""2""></strong><br>
</div>",DARY LIVING,,Pottery,"['Decor', 'Kitchenware']",TRUE,Active,,,Color,Beige and Gold,,,,,,,,245.00,,,TRUE,,,,,,shopify,,FALSE,1007,g,TRUE,manual,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_035_20240128_090333.jpg?v=1707023833,1,Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_035_20240128_090333.jpg?v=1707023833,FALSE,Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,"Vintage Half Glazed Terracotta Clay Jagged Edge Tamagroute Bowl. Behold the glaze that dazzles, the color that captivates, the shape that seduces, and the simplicity that speaks volumes. But wait, there's more! It's the story woven into each piece that truly sets it apart, offering you an exclusive hotline to a land...",,,,,,,,,,,,,,
,tam-half-glazed-jagged-edge-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,Beige and Green,,,,,,,,245.00,,,TRUE,,,,,,shopify,,FALSE,1007,g,TRUE,manual,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_042_20240128_090333.jpg?v=1707024310,,,,,,,,,,,,,,,,,
,tam-half-glazed-jagged-edge-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_036_20240128_090333.jpg?v=1707023831,2,Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-jagged-edge-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_037_20240128_090333.jpg?v=1707023832,3,Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-jagged-edge-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_042_20240128_090333.jpg?v=1707024310,4,Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,,,,,,,,,,,,,,,,,,
,tam-half-glazed-jagged-edge-bowl-handcrafted-tamegroute-pottery-organic-sahara-clay-with-natural-glaze-by-sahara-artisans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0822/4905/6550/files/PhotoRoom_038_20240128_090333.jpg?v=1707024310,5,Tam Jagged Edge Bowl | Tamegroute half-glazed pottery bowl,,,,,,,,,,,,,,,,,,
